Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage;Milisecond;Acc_X;Acc_Y;Acc_Z
ADI29;2019;6;23;14;28;0;42.989467;-70.615467;0.2;7;4.12;99;;;;;;;;4259368N;07036928W;;0;;;
ADI29;2019;6;23;14;43;0;42.988317;-70.616517;0.0;7;4.12;99;;;;;;;;4259299N;07036991W;;0;;;
ADI29;2019;6;23;14;58;0;42.988283;-70.616400;0.2;6;4.12;99;;;;;;;;4259297N;07036984W;;0;;;
ADI29;2019;6;23;15;15;0;43.028017;-70.684817;16.;2;4.13;99;;;;;;;;4301681N;07041089W;;0;;;
ADI29;2019;6;23;15;34;0;43.049167;-70.759067;31.;2;4.11;99;;;;;;;;4302950N;07045544W;;0;;;
ADI29;2019;6;23;15;52;0;43.053783;-70.833600;5.2;2;4.13;99;;;;;;;;4303227N;07050016W;;0;;;
ADI29;2019;6;23;16;7;0;43.060400;-70.834933;2.5;3;4.13;99;;;;;;;;4303624N;07050096W;;0;;;
ADI29;2019;6;23;16;25;0;43.102217;-70.853667;0.1;2;4.11;99;;;;;;;;4306133N;07051220W;;0;;;
ADI29;2019;6;23;16;40;0;43.093967;-70.864083;2.5;3;4.13;99;;;;;;;;4305638N;07051845W;;0;;;
ADI29;2019;6;23;16;55;0;43.094000;-70.864167;1.1;4;4.13;99;;;;;;;;4305640N;07051850W;;0;;;
ADI29;2019;6;23;17;10;0;43.093667;-70.864417;0.5;10;4.12;99;;;;;;;;4305620N;07051865W;;0;;;
ADI29;2019;6;23;17;25;0;43.054533;-70.833550;25.;3;4.14;99;;;;;;;;4303272N;07050013W;;0;;;
ADI29;2019;6;23;17;44;0;43.092400;-70.860050;20.;2;4.12;99;;;;;;;;4305544N;07051603W;;0;;;
ADI29;2019;6;23;18;1;0;43.146400;-70.910817;14.;2;4.13;99;;;;;;;;4308784N;07054649W;;0;;;
ADI29;2019;6;23;18;20;0;43.188350;-70.934350;0.0;2;4.11;99;;;;;;;;4311301N;07056061W;;0;;;
ADI29;2019;6;23;18;35;0;43.188333;-70.934383;6.0;3;4.11;99;;;;;;;;4311300N;07056063W;;0;;;
ADI29;2019;6;23;18;50;0;43.188367;-70.934417;0.9;5;4.11;99;;;;;;;;4311302N;07056065W;;0;;;
ADI29;2019;6;23;19;5;0;43.232783;-70.958400;23.;3;4.13;99;;;;;;;;4313967N;07057504W;;0;;;
ADI29;2019;6;23;19;20;0;43.248750;-70.965900;2.8;3;4.13;99;;;;;;;;4314925N;07057954W;;0;;;
ADI29;2019;6;23;19;35;0;43.248700;-70.965683;0.5;5;4.13;99;;;;;;;;4314922N;07057941W;;0;;;
ADI29;2019;6;23;19;50;0;43.248850;-70.966783;0.3;8;4.13;99;;;;;;;;4314931N;07058007W;;0;;;
ADI29;2019;6;23;20;5;0;43.265633;-70.967517;0.5;5;4.13;99;;;;;;;;4315938N;07058051W;;0;;;
ADI29;2019;6;23;20;20;0;43.265483;-70.967600;3.1;3;4.13;99;;;;;;;;4315929N;07058056W;;0;;;
ADI29;2019;6;23;20;35;0;43.265650;-70.966983;0.4;7;4.13;99;;;;;;;;4315939N;07058019W;;0;;;
ADI29;2019;6;23;20;50;0;43.265567;-70.967033;0.4;5;4.13;99;;;;;;;;4315934N;07058022W;;0;;;
ADI29;2019;6;23;21;6;0;43.265750;-70.967017;1.1;5;4.13;99;;;;;;;;4315945N;07058021W;;0;;;
ADI29;2019;6;23;21;21;0;43.265550;-70.967467;0.2;5;4.13;99;;;;;;;;4315933N;07058048W;;0;;;
ADI29;2019;6;23;21;36;0;43.265550;-70.967483;0.3;5;4.13;99;;;;;;;;4315933N;07058049W;;0;;;
ADI29;2019;6;23;21;51;0;43.265583;-70.967500;0.3;5;4.13;99;;;;;;;;4315935N;07058050W;;0;;;
ADI29;2019;6;23;22;6;0;43.265567;-70.967567;0.3;6;4.13;99;;;;;;;;4315934N;07058054W;;0;;;
ADI29;2019;6;23;22;21;0;43.265733;-70.967583;1.0;6;4.13;99;;;;;;;;4315944N;07058055W;;0;;;
ADI29;2019;6;23;22;36;0;43.263317;-70.965583;27.;6;4.13;99;;;;;;;;4315799N;07057935W;;0;;;
ADI29;2019;6;23;22;51;0;43.182417;-70.924667;36.;5;4.14;99;;;;;;;;4310945N;07055480W;;0;;;
ADI29;2019;6;23;23;8;0;43.099267;-70.774117;35.;2;4.11;99;;;;;;;;4305956N;07046447W;;0;;;
ADI29;2019;6;23;23;23;0;43.079450;-70.736217;0.6;4;4.12;99;;;;;;;;4304767N;07044173W;;0;;;
ADI29;2019;6;23;23;38;0;43.079383;-70.736317;0.1;5;4.12;99;;;;;;;;4304763N;07044179W;;0;;;
ADI29;2019;6;23;23;53;0;43.079583;-70.736217;3.0;3;4.12;99;;;;;;;;4304775N;07044173W;;0;;;
ADI29;2019;6;24;0;8;0;43.079183;-70.736067;1.4;3;4.12;99;;;;;;;;4304751N;07044164W;;0;;;
ADI29;2019;6;24;0;23;0;43.079267;-70.736150;0.4;4;4.12;99;;;;;;;;4304756N;07044169W;;0;;;
ADI29;2019;6;24;0;38;0;43.080467;-70.739967;1.5;3;4.12;99;;;;;;;;4304828N;07044398W;;0;;;
ADI29;2019;6;24;0;53;0;43.080850;-70.740200;1.5;3;4.12;99;;;;;;;;4304851N;07044412W;;0;;;
ADI29;2019;6;24;1;8;0;43.080483;-70.740000;0.4;6;4.12;99;;;;;;;;4304829N;07044400W;;0;;;
ADI29;2019;6;24;1;24;0;43.080467;-70.740050;0.7;5;4.12;99;;;;;;;;4304828N;07044403W;;0;;;
ADI29;2019;6;24;1;39;0;43.080483;-70.740017;0.5;5;4.12;99;;;;;;;;4304829N;07044401W;;0;;;
ADI29;2019;6;24;1;54;0;43.080767;-70.739967;0.2;7;4.12;99;;;;;;;;4304846N;07044398W;;0;;;
