Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage;Milisecond;Acc_X;Acc_Y;Acc_Z
ADI29;2018;7;31;19;2;0;42.988983;-70.615333;0.1;7;4.1;99;;;;;;;;4259339N;07036920W;;0;;;
ADI29;2018;7;31;19;17;0;42.989300;-70.615250;0.1;26;4.09;99;;;;;;;;4259358N;07036915W;;0;;;
ADI29;2018;7;31;19;32;0;42.966000;-70.576367;18.;4;4.13;99;;;;;;;;4257960N;07034582W;;0;;;
ADI29;2018;7;31;19;47;0;42.917733;-70.527683;19.;4;4.14;99;;;;;;;;4255064N;07031661W;;0;;;
ADI29;2018;7;31;20;8;0;42.847233;-70.619183;20.;2;4.11;99;;;;;;;;4250834N;07037151W;;0;;;
ADI29;2018;7;31;20;23;0;42.805383;-70.610050;28.;4;4.13;99;;;;;;;;4248323N;07036603W;;0;;;
ADI29;2018;7;31;20;38;0;42.811933;-70.698717;19.;5;4.13;99;;;;;;;;4248716N;07041923W;;0;;;
ADI29;2018;7;31;20;53;0;42.883383;-70.712733;36.;2;4.14;99;;;;;;;;4253003N;07042764W;;0;;;
ADI29;2018;7;31;21;14;0;42.989000;-70.615350;0.3;2;4.09;99;;;;;;;;4259340N;07036921W;;0;;;
ADI29;2018;7;31;21;29;0;42.988900;-70.615333;0.6;5;4.1;99;;;;;;;;4259334N;07036920W;;0;;;
ADI29;2018;7;31;21;44;0;42.988200;-70.616350;1.5;4;4.1;99;;;;;;;;4259292N;07036981W;;0;;;
ADI29;2018;7;31;21;59;0;42.988967;-70.615200;0.4;6;4.1;99;;;;;;;;4259338N;07036912W;;0;;;
ADI29;2018;7;31;22;15;0;42.988550;-70.615483;0.2;10;4.1;99;;;;;;;;4259313N;07036929W;;0;;;
ADI29;2018;7;31;22;30;0;42.988500;-70.615067;0.6;8;4.09;99;;;;;;;;4259310N;07036904W;;0;;;
ADI29;2018;7;31;22;45;0;42.988650;-70.615183;0.9;6;4.09;99;;;;;;;;4259319N;07036911W;;0;;;
ADI29;2018;7;31;23;0;0;42.988750;-70.615150;0.4;7;4.09;99;;;;;;;;4259325N;07036909W;;0;;;
ADI29;2018;7;31;23;15;0;42.988783;-70.615217;0.8;5;4.1;99;;;;;;;;4259327N;07036913W;;0;;;
ADI29;2018;7;31;23;30;0;42.988283;-70.616550;0.5;8;4.1;99;;;;;;;;4259297N;07036993W;;0;;;
ADI29;2018;7;31;23;45;0;42.988667;-70.615067;0.2;6;4.1;99;;;;;;;;4259320N;07036904W;;0;;;
ADI29;2018;8;1;0;0;0;42.988733;-70.615200;1.7;6;4.1;99;;;;;;;;4259324N;07036912W;;0;;;
ADI29;2018;8;1;0;15;0;42.988867;-70.615217;0.0;6;4.09;99;;;;;;;;4259332N;07036913W;;0;;;
ADI29;2018;8;1;0;30;0;42.988983;-70.615217;0.6;7;4.09;99;;;;;;;;4259339N;07036913W;;0;;;
ADI29;2018;8;1;0;45;0;42.989217;-70.615100;0.1;6;4.09;99;;;;;;;;4259353N;07036906W;;0;;;
ADI29;2018;8;1;1;1;0;42.989350;-70.615317;0.1;14;4.09;99;;;;;;;;4259361N;07036919W;;0;;;
ADI29;2018;8;1;1;16;0;42.989267;-70.615417;0.1;13;4.09;99;;;;;;;;4259356N;07036925W;;0;;;
ADI29;2018;8;1;1;31;0;42.988750;-70.615283;0.7;8;4.09;99;;;;;;;;4259325N;07036917W;;0;;;
ADI29;2018;8;1;1;46;0;42.988600;-70.615133;0.7;8;4.09;99;;;;;;;;4259316N;07036908W;;0;;;
ADI29;2018;8;1;2;1;0;42.988917;-70.615450;0.9;7;4.09;99;;;;;;;;4259335N;07036927W;;0;;;
ADI29;2018;8;1;2;16;0;42.988900;-70.615533;0.1;6;4.09;99;;;;;;;;4259334N;07036932W;;0;;;
ADI29;2018;8;1;2;31;0;42.988833;-70.615467;0.1;6;4.09;99;;;;;;;;4259330N;07036928W;;0;;;
ADI29;2018;8;1;2;46;0;42.990217;-70.614967;0.2;7;4.09;99;;;;;;;;4259413N;07036898W;;0;;;
ADI29;2018;8;1;3;1;0;42.988850;-70.615300;0.1;6;4.09;99;;;;;;;;4259331N;07036918W;;0;;;
ADI29;2018;8;1;3;17;0;42.989100;-70.615550;0.4;6;4.09;99;;;;;;;;4259346N;07036933W;;0;;;
ADI29;2018;8;1;3;32;0;42.989283;-70.615450;0.4;7;4.09;99;;;;;;;;4259357N;07036927W;;0;;;
ADI29;2018;8;1;3;47;0;42.989267;-70.615483;0.4;5;4.09;99;;;;;;;;4259356N;07036929W;;0;;;
ADI29;2018;8;1;4;2;0;42.989167;-70.615383;0.1;6;4.09;99;;;;;;;;4259350N;07036923W;;0;;;
ADI29;2018;8;1;4;17;0;42.989200;-70.615367;0.1;7;4.09;99;;;;;;;;4259352N;07036922W;;0;;;
ADI29;2018;8;1;4;32;0;42.989167;-70.615450;0.2;5;4.09;99;;;;;;;;4259350N;07036927W;;0;;;
ADI29;2018;8;1;4;47;0;42.989300;-70.615500;0.1;6;4.09;99;;;;;;;;4259358N;07036930W;;0;;;
ADI29;2018;8;1;5;2;0;42.989117;-70.615483;0.3;6;4.09;99;;;;;;;;4259347N;07036929W;;0;;;
ADI29;2018;8;1;5;17;0;42.989500;-70.615867;0.2;6;4.09;99;;;;;;;;4259370N;07036952W;;0;;;
ADI29;2018;8;1;5;32;0;42.989267;-70.615383;0.5;6;4.09;99;;;;;;;;4259356N;07036923W;;0;;;
ADI29;2018;8;1;5;47;0;42.989400;-70.615667;0.1;8;4.08;99;;;;;;;;4259364N;07036940W;;0;;;
ADI29;2018;8;1;6;2;0;42.989250;-70.615717;0.3;7;4.08;99;;;;;;;;4259355N;07036943W;;0;;;
ADI29;2018;8;1;6;18;0;42.989367;-70.615933;0.5;8;4.08;99;;;;;;;;4259362N;07036956W;;0;;;
ADI29;2018;8;1;6;33;0;42.989150;-70.616083;0.2;7;4.08;99;;;;;;;;4259349N;07036965W;;0;;;
ADI29;2018;8;1;6;48;0;42.989667;-70.613417;0.3;10;4.08;99;;;;;;;;4259380N;07036805W;;0;;;
ADI29;2018;8;1;7;3;0;42.989267;-70.615633;0.0;6;4.08;99;;;;;;;;4259356N;07036938W;;0;;;
ADI29;2018;8;1;7;18;0;42.989233;-70.615450;0.3;6;4.07;99;;;;;;;;4259354N;07036927W;;0;;;
ADI29;2018;8;1;7;33;0;42.988833;-70.615333;0.6;7;4.07;99;;;;;;;;4259330N;07036920W;;0;;;
ADI29;2018;8;1;7;48;0;42.988750;-70.615500;0.6;6;4.07;99;;;;;;;;4259325N;07036930W;;0;;;
ADI29;2018;8;1;8;3;0;42.988967;-70.615317;0.3;6;4.07;99;;;;;;;;4259338N;07036919W;;0;;;
ADI29;2018;8;1;8;18;0;42.989000;-70.615300;0.2;6;4.07;99;;;;;;;;4259340N;07036918W;;0;;;
ADI29;2018;8;1;8;33;0;42.989017;-70.615333;0.1;6;4.07;99;;;;;;;;4259341N;07036920W;;0;;;
ADI29;2018;8;1;8;48;0;42.988983;-70.615650;0.3;6;4.07;99;;;;;;;;4259339N;07036939W;;0;;;
ADI29;2018;8;1;9;4;0;42.989117;-70.615650;0.8;9;4.07;99;;;;;;;;4259347N;07036939W;;0;;;
ADI29;2018;8;1;9;19;0;42.989217;-70.615550;0.3;9;4.07;99;;;;;;;;4259353N;07036933W;;0;;;
ADI29;2018;8;1;9;34;0;42.988917;-70.615700;0.4;6;4.07;99;;;;;;;;4259335N;07036942W;;0;;;
ADI29;2018;8;1;9;49;0;42.988717;-70.615733;0.1;7;4.07;99;;;;;;;;4259323N;07036944W;;0;;;
ADI29;2018;8;1;10;4;0;42.989067;-70.615667;0.7;17;4.07;99;;;;;;;;4259344N;07036940W;;0;;;
ADI29;2018;8;1;10;19;0;42.989150;-70.615067;0.6;9;4.07;99;;;;;;;;4259349N;07036904W;;0;;;
ADI29;2018;8;1;10;34;0;42.989300;-70.614950;0.3;8;4.07;99;;;;;;;;4259358N;07036897W;;0;;;
ADI29;2018;8;1;10;50;0;42.989200;-70.615300;0.2;10;4.06;99;;;;;;;;4259352N;07036918W;;0;;;
ADI29;2018;8;1;11;5;0;42.989067;-70.615100;0.3;6;4.07;99;;;;;;;;4259344N;07036906W;;0;;;
ADI29;2018;8;1;11;20;0;42.989150;-70.615200;0.2;6;4.06;99;;;;;;;;4259349N;07036912W;;0;;;
ADI29;2018;8;1;11;35;0;42.988917;-70.615033;1.0;6;4.06;99;;;;;;;;4259335N;07036902W;;0;;;
ADI29;2018;8;1;11;50;0;42.988850;-70.615083;0.3;6;4.05;99;;;;;;;;4259331N;07036905W;;0;;;
ADI29;2018;8;1;12;5;0;42.988883;-70.615083;0.0;6;4.05;99;;;;;;;;4259333N;07036905W;;0;;;
