"FRAGMENT INTERVAL";"FRAGS";"PERCENT";"FRAGS WITH Ns";
"        1-25       ";227;0.36579273893356107;0;
"       26-50       ";356;0.5736661456402984;0;
"       51-75       ";396;0.6381230159369612;0;
"       76-100      ";387;0.623620220120212;0;
"      101-125      ";428;0.6896885121742914;2;
"      126-150      ";394;0.634900172422128;0;
"      151-175      ";369;0.5946146284867139;0;
"      176-200      ";420;0.6767971381149588;1;
"      201-225      ";512;0.8250479397972832;2;
"      226-250      ";394;0.634900172422128;4;
"      251-275      ";392;0.6316773289072949;1;
"      276-300      ";399;0.6429572812092109;1;
"      301-325      ";388;0.6252316418776286;1;
"      326-350      ";420;0.6767971381149588;3;
"      351-375      ";418;0.6735742946001257;3;
"      376-400      ";392;0.6316773289072949;2;
"      401-425      ";381;0.6139516895757127;3;
"      426-450      ";407;0.6558486552685434;4;
"      451-475      ";411;0.6622943422982097;2;
"      476-500      ";359;0.5785004109125481;4;
"      501-525      ";401;0.6461801247240441;3;
"      526-550      ";375;0.6042831590312132;1;
"      551-575      ";368;0.5930032067292973;3;
"      576-600      ";404;0.6510143899962937;1;
"      601-625      ";360;0.5801118326699647;2;
"      626-650      ";368;0.5930032067292973;4;
"      651-675      ";382;0.6155631113331292;3;
"      676-700      ";372;0.5994488937589635;2;
"      701-725      ";365;0.5881689414570476;5;
"      726-750      ";366;0.5897803632144641;3;
"      751-775      ";356;0.5736661456402984;4;
"      776-800      ";359;0.5785004109125481;5;
"      801-825      ";367;0.5913917849718807;3;
"      826-850      ";351;0.5656090368532156;4;
"      851-875      ";380;0.6123402678182961;1;
"      876-900      ";377;0.6075060025460464;6;
"      901-925      ";368;0.5930032067292973;3;
"      926-950      ";321;0.5172663841307186;6;
"      951-975      ";325;0.5237120711603848;5;
"      976-1000     ";324;0.5221006494029682;5;
"     1001-1025     ";320;0.515654962373302;6;
"     1026-1050     ";373;0.6010603155163801;3;
"     1051-1075     ";341;0.5494948192790499;6;
"     1076-1100     ";332;0.5349920234623008;5;
"     1101-1125     ";327;0.5269349146752179;3;
"     1126-1150     ";312;0.5027635883139694;9;
"     1151-1175     ";303;0.4882607924972203;4;
"     1176-1200     ";303;0.4882607924972203;7;
"     1201-1225     ";335;0.5398262887345505;8;
"     1226-1250     ";291;0.46892373140822147;0;
"     1251-1275     ";297;0.47859226195272087;4;
"     1276-1300     ";314;0.5059864318288025;5;
"     1301-1325     ";307;0.49470647952688657;7;
"     1326-1350     ";309;0.4979293230417197;6;
"     1351-1375     ";292;0.47053515316563804;8;
"     1376-1400     ";286;0.46086662262113864;6;
"     1401-1425     ";302;0.48664937073980374;6;
"     1426-1450     ";302;0.48664937073980374;8;
"     1451-1475     ";298;0.48020368371013744;6;
"     1476-1500     ";288;0.4640894661359718;5;
"     1501-1525     ";293;0.4721465749230546;11;
"     1526-1550     ";295;0.47536941843788777;6;
"     1551-1575     ";283;0.4560323573488889;9;
"     1576-1600     ";280;0.45119809207663925;8;
"     1601-1625     ";266;0.42863818747280724;10;
"     1626-1650     ";269;0.43347245274505697;7;
"     1651-1675     ";266;0.42863818747280724;12;
"     1676-1700     ";249;0.40124401759672557;10;
"     1701-1725     ";276;0.44475240504697294;10;
"     1726-1750     ";248;0.39963259583930905;5;
"     1751-1775     ";279;0.44958667031922267;5;
"     1776-1800     ";300;0.4834265272249706;10;
"     1801-1825     ";265;0.42702676571539067;8;
"     1826-1850     ";258;0.4157468134134747;4;
"     1851-1875     ";282;0.45442093559147234;9;
"     1876-1900     ";254;0.40930112638380844;11;
"     1901-1925     ";279;0.44958667031922267;5;
"     1926-1950     ";257;0.4141353916560581;9;
"     1951-1975     ";262;0.422192500443141;10;
"     1976-2000     ";228;0.36740416069097764;5;
"     2001-2025     ";260;0.41896965692830784;9;
"     2026-2050     ";238;0.38351837826514334;7;
"     2051-2075     ";230;0.3706270042058108;9;
"     2076-2100     ";252;0.4060782828689753;6;
"     2101-2125     ";270;0.43508387450247354;10;
"     2126-2150     ";241;0.388352643537393;11;
"     2151-2175     ";240;0.3867412217799765;9;
"     2176-2200     ";215;0.34645567784456227;11;
"     2201-2225     ";237;0.38190695650772677;7;
"     2226-2250     ";221;0.35612420838906167;6;
"     2251-2275     ";235;0.3786841129928936;7;
"     2276-2300     ";246;0.3964097523244759;4;
"     2301-2325     ";220;0.3545127866316451;10;
"     2326-2350     ";236;0.3802955347503102;14;
"     2351-2375     ";215;0.34645567784456227;10;
"     2376-2400     ";193;0.3110043991813978;10;
"     2401-2425     ";244;0.39318690880964274;10;
"     2426-2450     ";205;0.33034146027039657;6;
"     2451-2475     ";208;0.3351757255426463;9;
"     2476-2500     ";220;0.3545127866316451;13;
"     2501-2525     ";223;0.3593470519038948;5;
"     2526-2550     ";209;0.3367871473000629;12;
"     2551-2575     ";222;0.35773563014647825;7;
"     2576-2600     ";240;0.3867412217799765;11;
"     2601-2625     ";214;0.3448442560871457;8;
"     2626-2650     ";224;0.3609584736613114;9;
"     2651-2675     ";220;0.3545127866316451;7;
"     2676-2700     ";184;0.29650160336464865;5;
"     2701-2725     ";194;0.3126158209388143;10;
"     2726-2750     ";204;0.32873003851298;9;
"     2751-2775     ";209;0.3367871473000629;7;
"     2776-2800     ";198;0.3190615079684806;7;
"     2801-2825     ";191;0.3077815556665646;6;
"     2826-2850     ";179;0.28844449457756577;7;
"     2851-2875     ";163;0.26266174645890067;8;
"     2876-2900     ";188;0.3029472903943149;5;
"     2901-2925     ";191;0.3077815556665646;9;
"     2926-2950     ";180;0.29005591633498234;9;
"     2951-2975     ";193;0.3110043991813978;12;
"     2976-3000     ";186;0.29972444687948174;6;
"     3001-3025     ";192;0.3093929774239812;7;
"     3026-3050     ";170;0.27394169876081664;7;
"     3051-3075     ";187;0.3013358686368983;14;
"     3076-3100     ";174;0.28038738579048295;8;
"     3101-3125     ";205;0.33034146027039657;9;
"     3126-3150     ";199;0.32067292972589717;12;
"     3151-3175     ";166;0.2674960117311504;9;
"     3176-3200     ";198;0.3190615079684806;13;
"     3201-3225     ";171;0.2755531205182332;6;
"     3226-3250     ";184;0.29650160336464865;13;
"     3251-3275     ";176;0.2836102293053161;6;
"     3276-3300     ";172;0.2771645422756498;14;
"     3301-3325     ";156;0.2513817941569847;9;
"     3326-3350     ";176;0.2836102293053161;6;
"     3351-3375     ";165;0.2658845899737338;13;
"     3376-3400     ";186;0.29972444687948174;10;
"     3401-3425     ";176;0.2836102293053161;10;
"     3426-3450     ";165;0.2658845899737338;9;
"     3451-3475     ";162;0.2610503247014841;8;
"     3476-3500     ";166;0.2674960117311504;10;
"     3501-3525     ";140;0.22559904603831962;11;
"     3526-3550     ";169;0.2723302770034001;8;
"     3551-3575     ";158;0.25460463767181785;2;
"     3576-3600     ";146;0.23526757658281902;12;
"     3601-3625     ";156;0.2513817941569847;6;
"     3626-3650     ";151;0.24332468536990187;9;
"     3651-3675     ";159;0.2562160594292344;13;
"     3676-3700     ";148;0.23849042009765214;8;
"     3701-3725     ";156;0.2513817941569847;6;
"     3726-3750     ";140;0.22559904603831962;10;
"     3751-3775     ";155;0.24977037239956815;14;
"     3776-3800     ";155;0.24977037239956815;10;
"     3801-3825     ";139;0.22398762428090305;8;
"     3826-3850     ";154;0.24815895064215157;6;
"     3851-3875     ";138;0.22237620252348647;8;
"     3876-3900     ";155;0.24977037239956815;11;
"     3901-3925     ";124;0.19981629791965452;10;
"     3926-3950     ";134;0.2159305154938202;8;
"     3951-3975     ";155;0.24977037239956815;8;
"     3976-4000     ";138;0.22237620252348647;7;
"     4001-4025     ";117;0.18853634561773852;13;
"     4026-4050     ";136;0.21915335900865335;10;
"     4051-4075     ";147;0.2368789983402356;6;
"     4076-4100     ";130;0.20948482846415392;12;
"     4101-4125     ";133;0.21431909373640362;7;
"     4126-4150     ";140;0.22559904603831962;5;
"     4151-4175     ";115;0.1853135021029054;7;
"     4176-4200     ";163;0.26266174645890067;21;
"     4201-4225     ";130;0.20948482846415392;10;
"     4226-4250     ";153;0.246547528884735;15;
"     4251-4275     ";122;0.19659345440482137;10;
"     4276-4300     ";142;0.22882188955315275;12;
"     4301-4325     ";134;0.2159305154938202;12;
"     4326-4350     ";119;0.19175918913257167;14;
"     4351-4375     ";142;0.22882188955315275;14;
"     4376-4400     ";114;0.18370208034548882;5;
"     4401-4425     ";125;0.20142771967707107;8;
"     4426-4450     ";117;0.18853634561773852;10;
"     4451-4475     ";96;0.1546964887119906;4;
"     4476-4500     ";119;0.19175918913257167;4;
"     4501-4525     ";135;0.21754193725123677;7;
"     4526-4550     ";135;0.21754193725123677;16;
"     4551-4575     ";103;0.16597644101390657;9;
"     4576-4600     ";116;0.18692492386032197;5;
"     4601-4625     ";137;0.2207647807660699;7;
"     4626-4650     ";109;0.17564497155840597;6;
"     4651-4675     ";120;0.19337061088998825;12;
"     4676-4700     ";123;0.19820487616223795;11;
"     4701-4725     ";110;0.17725639331582255;10;
"     4726-4750     ";107;0.17242212804357285;11;
"     4751-4775     ";108;0.17403354980098942;10;
"     4776-4800     ";105;0.1691992845287397;6;
"     4801-4825     ";116;0.18692492386032197;14;
"     4826-4850     ";113;0.18209065858807225;10;
"     4851-4875     ";109;0.17564497155840597;8;
"     4876-4900     ";105;0.1691992845287397;7;
"     4901-4925     ";103;0.16597644101390657;8;
"     4926-4950     ";118;0.1901477673751551;11;
"     4951-4975     ";109;0.17564497155840597;9;
"     4976-5000     ";116;0.18692492386032197;14;
"     5001-5025     ";112;0.1804792368306557;7;
"     5026-5050     ";130;0.20948482846415392;11;
"     5051-5075     ";112;0.1804792368306557;14;
"     5076-5100     ";104;0.16758786277132315;15;
"     5101-5125     ";107;0.17242212804357285;10;
"     5126-5150     ";135;0.21754193725123677;12;
"     5151-5175     ";101;0.16275359749907342;13;
"     5176-5200     ";93;0.14986222343974087;4;
"     5201-5225     ";103;0.16597644101390657;9;
"     5226-5250     ";109;0.17564497155840597;14;
"     5251-5275     ";86;0.1385822711378249;8;
"     5276-5300     ";95;0.15308506695457402;9;
"     5301-5325     ";95;0.15308506695457402;6;
"     5326-5350     ";90;0.14502795816749117;7;
"     5351-5375     ";93;0.14986222343974087;6;
"     5376-5400     ";93;0.14986222343974087;9;
"     5401-5425     ";104;0.16758786277132315;8;
"     5426-5450     ";89;0.1434165364100746;8;
"     5451-5475     ";103;0.16597644101390657;11;
"     5476-5500     ";82;0.13213658410815862;3;
"     5501-5525     ";86;0.1385822711378249;8;
"     5526-5550     ";78;0.12569089707849235;13;
"     5551-5575     ";86;0.1385822711378249;5;
"     5576-5600     ";91;0.14663937992490775;7;
"     5601-5625     ";94;0.15147364519715745;7;
"     5626-5650     ";93;0.14986222343974087;9;
"     5651-5675     ";85;0.13697084938040832;10;
"     5676-5700     ";85;0.13697084938040832;2;
"     5701-5725     ";83;0.1337480058655752;6;
"     5726-5750     ";83;0.1337480058655752;11;
"     5751-5775     ";74;0.11924521004882607;8;
"     5776-5800     ";72;0.11602236653399295;4;
"     5801-5825     ";59;0.09507388368757755;12;
"     5826-5850     ";81;0.13052516235074205;9;
"     5851-5875     ";83;0.1337480058655752;8;
"     5876-5900     ";78;0.12569089707849235;7;
"     5901-5925     ";86;0.1385822711378249;6;
"     5926-5950     ";71;0.11441094477657637;5;
"     5951-5975     ";92;0.14825080168232432;8;
"     5976-6000     ";83;0.1337480058655752;14;
"     6001-6025     ";85;0.13697084938040832;11;
"     6026-6050     ";86;0.1385822711378249;12;
"     6051-6075     ";66;0.10635383598949354;9;
"     6076-6100     ";77;0.12407947532107579;8;
"     6101-6125     ";86;0.1385822711378249;11;
"     6126-6150     ";93;0.14986222343974087;14;
"     6151-6175     ";80;0.1289137405933255;10;
"     6176-6200     ";80;0.1289137405933255;12;
"     6201-6225     ";65;0.10474241423207696;6;
"     6226-6250     ";69;0.11118810126174324;7;
"     6251-6275     ";76;0.12246805356365921;11;
"     6276-6300     ";73;0.11763378829140951;13;
"     6301-6325     ";76;0.12246805356365921;11;
"     6326-6350     ";67;0.1079652577469101;7;
"     6351-6375     ";66;0.10635383598949354;5;
"     6376-6400     ";67;0.1079652577469101;11;
"     6401-6425     ";66;0.10635383598949354;10;
"     6426-6450     ";71;0.11441094477657637;5;
"     6451-6475     ";75;0.12085663180624265;9;
"     6476-6500     ";74;0.11924521004882607;7;
"     6501-6525     ";60;0.09668530544499412;4;
"     6526-6550     ";73;0.11763378829140951;9;
"     6551-6575     ";70;0.11279952301915981;5;
"     6576-6600     ";68;0.10957667950432667;7;
"     6601-6625     ";61;0.09829672720241069;8;
"     6626-6650     ";89;0.1434165364100746;9;
"     6651-6675     ";66;0.10635383598949354;5;
"     6676-6700     ";71;0.11441094477657637;6;
"     6701-6725     ";57;0.09185104017274441;8;
"     6726-6750     ";71;0.11441094477657637;11;
"     6751-6775     ";74;0.11924521004882607;14;
"     6776-6800     ";59;0.09507388368757755;4;
"     6801-6825     ";66;0.10635383598949354;13;
"     6826-6850     ";70;0.11279952301915981;10;
"     6851-6875     ";54;0.08701677490049471;7;
"     6876-6900     ";41;0.06606829205407931;6;
"     6901-6925     ";66;0.10635383598949354;9;
"     6926-6950     ";59;0.09507388368757755;5;
"     6951-6975     ";67;0.1079652577469101;5;
"     6976-7000     ";68;0.10957667950432667;7;
"     7001-7025     ";60;0.09668530544499412;10;
"     7026-7050     ";52;0.08379393138566157;1;
"     7051-7075     ";60;0.09668530544499412;6;
"     7076-7100     ";56;0.09023961841532785;6;
"     7101-7125     ";72;0.11602236653399295;12;
"     7126-7150     ";62;0.09990814895982726;10;
"     7151-7175     ";54;0.08701677490049471;5;
"     7176-7200     ";57;0.09185104017274441;7;
"     7201-7225     ";63;0.10151957071724382;4;
"     7226-7250     ";51;0.082182509628245;5;
"     7251-7275     ";56;0.09023961841532785;9;
"     7276-7300     ";63;0.10151957071724382;9;
"     7301-7325     ";71;0.11441094477657637;10;
"     7326-7350     ";48;0.0773482443559953;5;
"     7351-7375     ";45;0.07251397908374559;7;
"     7376-7400     ";55;0.08862819665791127;5;
"     7401-7425     ";50;0.08057108787082844;7;
"     7426-7450     ";44;0.07090255732632902;3;
"     7451-7475     ";53;0.08540535314307814;5;
"     7476-7500     ";44;0.07090255732632902;6;
"     7501-7525     ";56;0.09023961841532785;9;
"     7526-7550     ";50;0.08057108787082844;6;
"     7551-7575     ";57;0.09185104017274441;10;
"     7576-7600     ";62;0.09990814895982726;6;
"     7601-7625     ";46;0.07412540084116216;12;
"     7626-7650     ";43;0.06929113556891245;5;
"     7651-7675     ";54;0.08701677490049471;11;
"     7676-7700     ";56;0.09023961841532785;7;
"     7701-7725     ";43;0.06929113556891245;4;
"     7726-7750     ";52;0.08379393138566157;10;
"     7751-7775     ";54;0.08701677490049471;11;
"     7776-7800     ";53;0.08540535314307814;2;
"     7801-7825     ";45;0.07251397908374559;5;
"     7826-7850     ";45;0.07251397908374559;6;
"     7851-7875     ";50;0.08057108787082844;6;
"     7876-7900     ";46;0.07412540084116216;6;
"     7901-7925     ";48;0.0773482443559953;10;
"     7926-7950     ";47;0.07573682259857872;9;
"     7951-7975     ";39;0.06284544853924617;4;
"     7976-8000     ";46;0.07412540084116216;7;
"     8001-8025     ";46;0.07412540084116216;9;
"     8026-8050     ";49;0.07895966611341186;4;
"     8051-8075     ";61;0.09829672720241069;11;
"     8076-8100     ";47;0.07573682259857872;8;
"     8101-8125     ";40;0.06445687029666275;8;
"     8126-8150     ";48;0.0773482443559953;11;
"     8151-8175     ";42;0.06767971381149589;4;
"     8176-8200     ";39;0.06284544853924617;7;
"     8201-8225     ";53;0.08540535314307814;11;
"     8226-8250     ";39;0.06284544853924617;2;
"     8251-8275     ";43;0.06929113556891245;7;
"     8276-8300     ";37;0.059622605024413036;6;
"     8301-8325     ";46;0.07412540084116216;7;
"     8326-8350     ";25;0.04028554393541422;6;
"     8351-8375     ";46;0.07412540084116216;7;
"     8376-8400     ";40;0.06445687029666275;4;
"     8401-8425     ";23;0.03706270042058108;3;
"     8426-8450     ";55;0.08862819665791127;8;
"     8451-8475     ";31;0.04995407447991363;4;
"     8476-8500     ";50;0.08057108787082844;4;
"     8501-8525     ";48;0.0773482443559953;6;
"     8526-8550     ";33;0.05317691799474677;4;
"     8551-8575     ";30;0.04834265272249706;4;
"     8576-8600     ";28;0.045119809207663925;5;
"     8601-8625     ";35;0.056399761509579906;3;
"     8626-8650     ";36;0.058011183266996474;5;
"     8651-8675     ";33;0.05317691799474677;3;
"     8676-8700     ";27;0.043508387450247356;3;
"     8701-8725     ";31;0.04995407447991363;4;
"     8726-8750     ";24;0.03867412217799765;3;
"     8751-8775     ";33;0.05317691799474677;5;
"     8776-8800     ";31;0.04995407447991363;8;
"     8801-8825     ";42;0.06767971381149589;0;
"     8826-8850     ";48;0.0773482443559953;4;
"     8851-8875     ";33;0.05317691799474677;6;
"     8876-8900     ";31;0.04995407447991363;9;
"     8901-8925     ";35;0.056399761509579906;8;
"     8926-8950     ";39;0.06284544853924617;9;
"     8951-8975     ";34;0.05478833975216334;5;
"     8976-9000     ";38;0.061234026781829605;5;
"     9001-9025     ";39;0.06284544853924617;8;
"     9026-9050     ";43;0.06929113556891245;8;
"     9051-9075     ";25;0.04028554393541422;5;
"     9076-9100     ";35;0.056399761509579906;8;
"     9101-9125     ";36;0.058011183266996474;8;
"     9126-9150     ";20;0.032228435148331375;5;
"     9151-9175     ";42;0.06767971381149589;3;
"     9176-9200     ";24;0.03867412217799765;2;
"     9201-9225     ";50;0.08057108787082844;2;
"     9226-9250     ";28;0.045119809207663925;7;
"     9251-9275     ";20;0.032228435148331375;3;
"     9276-9300     ";24;0.03867412217799765;3;
"     9301-9325     ";36;0.058011183266996474;8;
"     9326-9350     ";30;0.04834265272249706;5;
"     9351-9375     ";27;0.043508387450247356;4;
"     9376-9400     ";33;0.05317691799474677;6;
"     9401-9425     ";26;0.04189696569283079;6;
"     9426-9450     ";33;0.05317691799474677;4;
"     9451-9475     ";27;0.043508387450247356;4;
"     9476-9500     ";30;0.04834265272249706;5;
"     9501-9525     ";19;0.030617013390914802;4;
"     9526-9550     ";30;0.04834265272249706;7;
"     9551-9575     ";22;0.03545127866316451;5;
"     9576-9600     ";31;0.04995407447991363;5;
"     9601-9625     ";28;0.045119809207663925;3;
"     9626-9650     ";26;0.04189696569283079;2;
"     9651-9675     ";22;0.03545127866316451;4;
"     9676-9700     ";36;0.058011183266996474;2;
"     9701-9725     ";28;0.045119809207663925;3;
"     9726-9750     ";27;0.043508387450247356;3;
"     9751-9775     ";28;0.045119809207663925;5;
"     9776-9800     ";21;0.03383985690574794;5;
"     9801-9825     ";34;0.05478833975216334;7;
"     9826-9850     ";37;0.059622605024413036;6;
"     9851-9875     ";25;0.04028554393541422;6;
"     9876-9900     ";23;0.03706270042058108;2;
"     9901-9925     ";19;0.030617013390914802;3;
"     9926-9950     ";25;0.04028554393541422;4;
"     9951-9975     ";16;0.0257827481186651;7;
"     9976-10000    ";19;0.030617013390914802;0;
"    10001-10025    ";25;0.04028554393541422;6;
"    10026-10050    ";24;0.03867412217799765;2;
"    10051-10075    ";21;0.03383985690574794;5;
"    10076-10100    ";40;0.06445687029666275;10;
"    10101-10125    ";29;0.04673123096508049;2;
"    10126-10150    ";31;0.04995407447991363;8;
"    10151-10175    ";15;0.02417132636124853;4;
