26	27	5	2018	12	32	2018-5-27 12:32	4259310	42.5931	7036932	70.36932	0.6
26	27	5	2018	12	47	2018-5-27 12:47	4259308	42.59308	7036935	70.36935	0.2
26	27	5	2018	13	02	2018-5-27 13:02	4259314	42.59314	7036929	70.36929	0.7
26	27	5	2018	13	17	2018-5-27 13:17	4259314	42.59314	7036937	70.36937	0.4
26	27	5	2018	13	33	2018-5-27 13:33	4259312	42.59312	7036946	70.36946	0.3
26	27	5	2018	13	48	2018-5-27 13:48	4259309	42.59309	7036955	70.36955	1.1
26	27	5	2018	14	03	2018-5-27 14:03	4259314	42.59314	7036947	70.36947	1.3
26	27	5	2018	14	18	2018-5-27 14:18	4259305	42.59305	7036947	70.36947	0.8
26	27	5	2018	14	34	2018-5-27 14:34	4259306	42.59306	7036940	70.3694	0.3
26	27	5	2018	14	49	2018-5-27 14:49	4259307	42.59307	7036939	70.36939	0.7
26	27	5	2018	15	04	2018-5-27 15:04	4259303	42.59303	7036930	70.3693	0.4
26	27	5	2018	15	19	2018-5-27 15:19	4259307	42.59307	7036938	70.36938	0.4
26	27	5	2018	15	34	2018-5-27 15:34	4259321	42.59321	7036944	70.36944	0.4
26	27	5	2018	15	50	2018-5-27 15:50	4259317	42.59317	7036945	70.36945	0.1
26	27	5	2018	16	05	2018-5-27 16:05	4259361	42.59361	7036974	70.36974	0.5
26	27	5	2018	16	20	2018-5-27 16:20	4259348	42.59348	7036969	70.36969	0.3
26	27	5	2018	16	35	2018-5-27 16:35	4259471	42.59471	7037048	70.37048	0.2
26	27	5	2018	16	50	2018-5-27 16:50	4259349	42.59349	7036956	70.36956	0.3
26	27	5	2018	17	06	2018-5-27 17:06	4259309	42.59309	7036939	70.36939	0.1
26	27	5	2018	17	06	2018-5-27 17:06	4259309	42.59309	7036939	70.36939	0.1
26	27	5	2018	17	21	2018-5-27 17:21	4259305	42.59305	7036938	70.36938	1.4
26	27	5	2018	17	36	2018-5-27 17:36	4259301	42.59301	7036943	70.36943	0.4
26	27	5	2018	17	51	2018-5-27 17:51	4259305	42.59305	7036937	70.36937	0.5
26	27	5	2018	18	07	2018-5-27 18:07	4259307	42.59307	7036941	70.36941	0.4
26	27	5	2018	18	22	2018-5-27 18:22	4300314	43.00314	7034489	70.34489	13
26	27	5	2018	18	37	2018-5-27 18:37	4259812	42.59812	7031138	70.31138	24
26	27	5	2018	18	37	2018-5-27 18:37	4259812	42.59812	7031138	70.31138	24
26	27	5	2018	18	37	2018-5-27 18:37	4259812	42.59812	7031138	70.31138	24
26	27	5	2018	18	52	2018-5-27 18:52	4301282	43.01282	7031469	70.31469	17
26	27	5	2018	19	07	2018-5-27 19:07	4300180	43.0018	7029656	70.29656	9.9
26	27	5	2018	19	22	2018-5-27 19:22	4259238	42.59238	7029101	70.29101	18
26	27	5	2018	19	37	2018-5-27 19:37	4259277	42.59277	7036048	70.36048	38
26	27	5	2018	19	53	2018-5-27 19:53	4259312	42.59312	7036946	70.36946	1.2
26	27	5	2018	20	08	2018-5-27 20:08	4300365	43.00365	7037280	70.3728	1.6
26	27	5	2018	20	23	2018-5-27 20:23	4259325	42.59325	7036938	70.36938	0.3
26	27	5	2018	20	39	2018-5-27 20:39	4259378	42.59378	7036922	70.36922	0.3
26	27	5	2018	20	55	2018-5-27 20:55	4259312	42.59312	7036943	70.36943	0.2
26	27	5	2018	21	10	2018-5-27 21:10	4259319	42.59319	7036936	70.36936	0.7
26	27	5	2018	21	25	2018-5-27 21:25	4259310	42.5931	7036936	70.36936	0.3
26	27	5	2018	21	40	2018-5-27 21:40	4259312	42.59312	7036943	70.36943	0.1
26	27	5	2018	21	55	2018-5-27 21:55	4259310	42.5931	7036937	70.36937	0.1
26	27	5	2018	22	10	2018-5-27 22:10	4259313	42.59313	7036960	70.3696	0
26	27	5	2018	22	26	2018-5-27 22:26	4259309	42.59309	7036939	70.36939	0.2
26	27	5	2018	22	41	2018-5-27 22:41	4259298	42.59298	7036945	70.36945	0.1
26	27	5	2018	22	56	2018-5-27 22:56	4259308	42.59308	7036930	70.3693	2.1
26	27	5	2018	23	11	2018-5-27 23:11	4259292	42.59292	7036954	70.36954	0.3
26	27	5	2018	23	26	2018-5-27 23:26	4259283	42.59283	7036941	70.36941	0.2
26	27	5	2018	23	42	2018-5-27 23:42	4259308	42.59308	7036925	70.36925	0.7
26	27	5	2018	23	57	2018-5-27 23:57	4259300	42.593	7036920	70.3692	0.6
26	28	5	2018	0	12	2018-5-28 0:12	4259301	42.59301	7036927	70.36927	0.4
26	28	5	2018	0	27	2018-5-28 0:27	4259302	42.59302	7036960	70.3696	0.8
26	28	5	2018	0	43	2018-5-28 0:43	4259324	42.59324	7036969	70.36969	0.7
26	28	5	2018	0	58	2018-5-28 0:58	4259303	42.59303	7036957	70.36957	0.3
26	28	5	2018	1	13	2018-5-28 1:13	4259306	42.59306	7036946	70.36946	0.2
26	28	5	2018	1	28	2018-5-28 1:28	4259309	42.59309	7036945	70.36945	0.4
26	28	5	2018	1	44	2018-5-28 1:44	4259317	42.59317	7036934	70.36934	0.3
26	28	5	2018	1	59	2018-5-28 1:59	4259302	42.59302	7036947	70.36947	0.1
26	28	5	2018	2	14	2018-5-28 2:14	4259324	42.59324	7036933	70.36933	1.2
26	28	5	2018	2	29	2018-5-28 2:29	4259314	42.59314	7036935	70.36935	0.4
26	28	5	2018	2	45	2018-5-28 2:45	4259260	42.5926	7036946	70.36946	0.5
26	28	5	2018	3	00	2018-5-28 3:00	4259269	42.59269	7036937	70.36937	0.2
26	28	5	2018	3	15	2018-5-28 3:15	4259276	42.59276	7036932	70.36932	0.2
26	28	5	2018	3	30	2018-5-28 3:30	4259293	42.59293	7036936	70.36936	0.3
26	28	5	2018	3	45	2018-5-28 3:45	4259296	42.59296	7036933	70.36933	0
26	28	5	2018	4	00	2018-5-28 4:00	4259298	42.59298	7036947	70.36947	0.1
26	28	5	2018	4	16	2018-5-28 4:16	4259301	42.59301	7036946	70.36946	0.2
26	28	5	2018	4	31	2018-5-28 4:31	4259301	42.59301	7036937	70.36937	0.5
26	28	5	2018	4	46	2018-5-28 4:46	4259301	42.59301	7036939	70.36939	0.1
26	28	5	2018	5	01	2018-5-28 5:01	4259319	42.59319	7036934	70.36934	0.1
26	28	5	2018	5	16	2018-5-28 5:16	4259320	42.5932	7036925	70.36925	0.2
26	28	5	2018	5	32	2018-5-28 5:32	4259309	42.59309	7036942	70.36942	0.9
26	28	5	2018	5	47	2018-5-28 5:47	4259306	42.59306	7036948	70.36948	1.1
26	28	5	2018	6	02	2018-5-28 6:02	4259302	42.59302	7036952	70.36952	0.1
26	28	5	2018	6	17	2018-5-28 6:17	4259306	42.59306	7036956	70.36956	0.7
26	28	5	2018	6	33	2018-5-28 6:33	4259301	42.59301	7036949	70.36949	0.7
26	28	5	2018	6	48	2018-5-28 6:48	4259307	42.59307	7036958	70.36958	0.6
26	28	5	2018	7	03	2018-5-28 7:03	4259298	42.59298	7036948	70.36948	0.4
26	28	5	2018	7	18	2018-5-28 7:18	4259293	42.59293	7036943	70.36943	0.2
26	28	5	2018	7	18	2018-5-28 7:18	4259293	42.59293	7036943	70.36943	0.2
26	28	5	2018	7	33	2018-5-28 7:33	4259303	42.59303	7036952	70.36952	0.1
26	28	5	2018	7	49	2018-5-28 7:49	4259304	42.59304	7036957	70.36957	0.2
26	28	5	2018	8	04	2018-5-28 8:04	4259303	42.59303	7036942	70.36942	0.2
26	28	5	2018	8	20	2018-5-28 8:20	4259310	42.5931	7036944	70.36944	0.1
26	28	5	2018	8	35	2018-5-28 8:35	4259314	42.59314	7036947	70.36947	0.5
26	28	5	2018	8	50	2018-5-28 8:50	4259312	42.59312	7036940	70.3694	0.3
26	28	5	2018	9	05	2018-5-28 9:05	4259314	42.59314	7036947	70.36947	0.1
26	28	5	2018	9	20	2018-5-28 9:20	4259332	42.59332	7036825	70.36825	17
26	28	5	2018	9	35	2018-5-28 9:35	4259664	42.59664	7031456	70.31456	14
26	28	5	2018	9	50	2018-5-28 9:50	4301227	43.01227	7026968	70.26968	16
26	28	5	2018	10	05	2018-5-28 10:05	4301773	43.01773	7024410	70.2441	17
26	28	5	2018	10	20	2018-5-28 10:20	4301966	43.01966	7023836	70.23836	0.8
26	28	5	2018	10	35	2018-5-28 10:35	4302191	43.02191	7023423	70.23423	10
26	28	5	2018	10	50	2018-5-28 10:50	4302477	43.02477	7023319	70.23319	1.1
26	28	5	2018	11	05	2018-5-28 11:05	4302810	43.0281	7026532	70.26532	17
26	28	5	2018	11	21	2018-5-28 11:21	4301324	43.01324	7033010	70.3301	35
26	28	5	2018	11	36	2018-5-28 11:36	4259312	42.59312	7036931	70.36931	0.5
26	28	5	2018	11	51	2018-5-28 11:51	4259309	42.59309	7036909	70.36909	0.3
26	28	5	2018	12	06	2018-5-28 12:06	4259298	42.59298	7036777	70.36777	0.5
26	28	5	2018	12	22	2018-5-28 12:22	4259316	42.59316	7036943	70.36943	0.5
26	28	5	2018	12	37	2018-5-28 12:37	4259312	42.59312	7036953	70.36953	0.3
26	28	5	2018	12	53	2018-5-28 12:53	4259311	42.59311	7036946	70.36946	0.1
26	28	5	2018	13	08	2018-5-28 13:08	4259309	42.59309	7036948	70.36948	0.1
26	28	5	2018	13	23	2018-5-28 13:23	4259308	42.59308	7036941	70.36941	0.3
26	28	5	2018	13	38	2018-5-28 13:38	4259303	42.59303	7036952	70.36952	0.5
26	28	5	2018	13	53	2018-5-28 13:53	4259305	42.59305	7036943	70.36943	0.2
26	28	5	2018	14	08	2018-5-28 14:08	4259307	42.59307	7036944	70.36944	0.4
26	28	5	2018	14	23	2018-5-28 14:23	4259305	42.59305	7036943	70.36943	0.1
26	28	5	2018	14	38	2018-5-28 14:38	4259308	42.59308	7036944	70.36944	0.2
26	28	5	2018	14	54	2018-5-28 14:54	4259329	42.59329	7036969	70.36969	0.7
26	28	5	2018	15	09	2018-5-28 15:09	4259308	42.59308	7036942	70.36942	1.1
26	28	5	2018	15	24	2018-5-28 15:24	4259309	42.59309	7036943	70.36943	0.6
26	28	5	2018	15	39	2018-5-28 15:39	4259309	42.59309	7036942	70.36942	0.4
26	28	5	2018	15	54	2018-5-28 15:54	4259306	42.59306	7036938	70.36938	0.7
26	28	5	2018	16	10	2018-5-28 16:10	4259306	42.59306	7036937	70.36937	0.1
26	28	5	2018	16	25	2018-5-28 16:25	4259309	42.59309	7036942	70.36942	0.2
26	28	5	2018	16	40	2018-5-28 16:40	4259301	42.59301	7036945	70.36945	0.2
26	28	5	2018	16	55	2018-5-28 16:55	4259289	42.59289	7036942	70.36942	0.1
26	28	5	2018	17	10	2018-5-28 17:10	4259309	42.59309	7036952	70.36952	0.2
26	28	5	2018	17	25	2018-5-28 17:25	4259321	42.59321	7036944	70.36944	0.3
26	28	5	2018	17	41	2018-5-28 17:41	4259095	42.59095	7037013	70.37013	0.5
26	28	5	2018	17	56	2018-5-28 17:56	4259085	42.59085	7036963	70.36963	0.2
26	28	5	2018	18	11	2018-5-28 18:11	4259321	42.59321	7036905	70.36905	0.1
26	28	5	2018	18	26	2018-5-28 18:26	4259064	42.59064	7036725	70.36725	0.3
26	28	5	2018	18	41	2018-5-28 18:41	4259315	42.59315	7036962	70.36962	0
26	28	5	2018	18	57	2018-5-28 18:57	4259317	42.59317	7036954	70.36954	0.1
26	28	5	2018	19	12	2018-5-28 19:12	4259324	42.59324	7036965	70.36965	0.2
26	28	5	2018	19	28	2018-5-28 19:28	4259319	42.59319	7036946	70.36946	0.2
26	28	5	2018	19	43	2018-5-28 19:43	4259309	42.59309	7036951	70.36951	1.5
26	28	5	2018	19	58	2018-5-28 19:58	4259313	42.59313	7036945	70.36945	0.4
26	28	5	2018	20	13	2018-5-28 20:13	4259238	42.59238	7036978	70.36978	0.4
26	28	5	2018	20	28	2018-5-28 20:28	4259306	42.59306	7036958	70.36958	0.1
26	28	5	2018	20	43	2018-5-28 20:43	4259266	42.59266	7034723	70.34723	24
26	28	5	2018	20	58	2018-5-28 20:58	4302062	43.02062	7029544	70.29544	21
26	28	5	2018	21	13	2018-5-28 21:13	4303675	43.03675	7028913	70.28913	19
26	28	5	2018	21	28	2018-5-28 21:28	4303959	43.03959	7027385	70.27385	20
26	28	5	2018	21	43	2018-5-28 21:43	4303516	43.03516	7029472	70.29472	15
26	28	5	2018	21	58	2018-5-28 21:58	4304242	43.04242	7026233	70.26233	20
26	28	5	2018	22	14	2018-5-28 22:14	4304364	43.04364	7026480	70.2648	12
26	28	5	2018	22	29	2018-5-28 22:29	4304319	43.04319	7025610	70.2561	1.5
26	28	5	2018	22	44	2018-5-28 22:44	4304267	43.04267	7025240	70.2524	1.5
26	28	5	2018	22	59	2018-5-28 22:59	4304312	43.04312	7024798	70.24798	27
26	28	5	2018	23	14	2018-5-28 23:14	4302270	43.0227	7029741	70.29741	16
26	28	5	2018	23	30	2018-5-28 23:30	4259357	42.59357	7036857	70.36857	22
26	28	5	2018	23	45	2018-5-28 23:45	4259306	42.59306	7036939	70.36939	0.7
26	29	5	2018	0	00	2018-5-29 0:00	4259309	42.59309	7036943	70.36943	2.1
26	29	5	2018	0	16	2018-5-29 0:16	4259309	42.59309	7036946	70.36946	0.9
26	29	5	2018	0	31	2018-5-29 0:31	4259312	42.59312	7036967	70.36967	0.3
26	29	5	2018	0	46	2018-5-29 0:46	4259309	42.59309	7036944	70.36944	0.2
26	29	5	2018	1	02	2018-5-29 1:02	4259312	42.59312	7036952	70.36952	0.4
26	29	5	2018	1	17	2018-5-29 1:17	4259315	42.59315	7036934	70.36934	0.9
26	29	5	2018	1	32	2018-5-29 1:32	4259322	42.59322	7036927	70.36927	0.2
26	29	5	2018	1	47	2018-5-29 1:47	4259321	42.59321	7036974	70.36974	0.4
26	29	5	2018	2	03	2018-5-29 2:03	4259325	42.59325	7036929	70.36929	0.2
