0.23;1
0.26;3
0.27;2
0.28;7
0.29;16
0.3;37
0.31;89
0.32;155
0.33;230
0.34;339
0.35;462
0.36;670
0.37;811
0.38;1000
0.39;1109
0.4;1235
0.41;1282
0.42;1380
0.43;1385
0.44;1483
0.45;1474
0.46;1460
0.47;1339
0.48;1237
0.49;1224
0.5;1125
0.51;1067
0.52;998
0.53;833
0.54;771
0.55;649
0.56;595
0.57;517
0.58;420
0.59;336
0.6;299
0.61;263
0.62;169
0.63;157
0.64;128
0.65;102
0.66;65
0.67;42
0.68;35
0.69;26
0.7;15
0.71;13
0.72;4
0.73;3
0.74;1
0.76;1
0.77;1
0.78;3
0.79;2
0.82;1
0.83;1
0.87;1
0.92;1
