0.28;1
0.3;4
0.31;6
0.32;10
0.33;11
0.34;25
0.35;26
0.36;29
0.37;28
0.38;55
0.39;35
0.4;45
0.41;50
0.42;41
0.43;39
0.44;47
0.45;35
0.46;32
0.47;37
0.48;30
0.49;38
0.5;25
0.51;24
0.52;18
0.53;16
0.54;16
0.55;9
0.56;11
0.57;11
0.58;10
0.59;2
0.6;5
0.61;4
0.62;4
0.63;2
0.64;3
0.65;1
0.68;1
0.69;2
0.7;2
0.73;1
