0.27;1
0.28;7
0.29;10
0.3;23
0.31;27
0.32;70
0.33;133
0.34;196
0.35;268
0.36;427
0.37;486
0.38;620
0.39;700
0.4;710
0.41;855
0.42;738
0.43;744
0.44;780
0.45;723
0.46;716
0.47;713
0.48;602
0.49;565
0.5;445
0.51;435
0.52;313
0.53;254
0.54;222
0.55;183
0.56;146
0.57;126
0.58;110
0.59;68
0.6;61
0.61;47
0.62;52
0.63;40
0.64;26
0.65;18
0.66;11
0.67;16
0.68;17
0.69;8
0.7;2
0.71;5
0.72;3
0.73;2
0.74;2
0.75;2
0.76;2
0.77;1
0.78;1
0.79;2
