0.24;2
0.26;5
0.27;5
0.28;15
0.29;35
0.3;58
0.31;112
0.32;186
0.33;250
0.34;358
0.35;483
0.36;605
0.37;650
0.38;714
0.39;836
0.4;861
0.41;842
0.42;872
0.43;836
0.44;736
0.45;758
0.46;675
0.47;590
0.48;565
0.49;494
0.5;417
0.51;377
0.52;300
0.53;249
0.54;203
0.55;190
0.56;142
0.57;101
0.58;90
0.59;86
0.6;65
0.61;39
0.62;30
0.63;21
0.64;26
0.65;13
0.66;10
0.67;8
0.68;3
0.69;2
0.7;3
0.72;1
0.73;1
0.76;1
