0.31;1
0.32;3
0.33;5
0.34;12
0.35;11
0.36;23
0.37;31
0.38;36
0.39;59
0.4;86
0.41;87
0.42;99
0.43;128
0.44;116
0.45;139
0.46;178
0.47;194
0.48;168
0.49;178
0.5;180
0.51;167
0.52;162
0.53;150
0.54;129
0.55;136
0.56;111
0.57;106
0.58;81
0.59;79
0.6;68
0.61;59
0.62;59
0.63;45
0.64;43
0.65;28
0.66;29
0.67;16
0.68;20
0.69;8
0.7;6
0.71;10
0.72;7
0.73;7
0.74;7
0.75;3
0.76;1
0.77;1
0.78;1
0.79;3
0.8;1
