0.17;1
0.22;2
0.26;1
0.27;3
0.28;10
0.29;13
0.3;41
0.31;52
0.32;116
0.33;165
0.34;249
0.35;397
0.36;523
0.37;632
0.38;745
0.39;820
0.4;909
0.41;938
0.42;968
0.43;946
0.44;956
0.45;907
0.46;881
0.47;849
0.48;692
0.49;650
0.5;575
0.51;541
0.52;422
0.53;324
0.54;269
0.55;224
0.56;183
0.57;170
0.58;142
0.59;100
0.6;72
0.61;52
0.62;43
0.63;35
0.64;31
0.65;23
0.66;14
0.67;12
0.68;9
0.69;6
0.7;13
0.71;5
0.72;1
0.73;4
0.76;1
0.79;1
0.81;1
0.83;1
