0.2;1
0.22;1
0.23;1
0.24;5
0.25;17
0.26;31
0.27;63
0.28;152
0.29;248
0.3;396
0.31;728
0.32;1009
0.33;1292
0.34;1697
0.35;1956
0.36;2017
0.37;2135
0.38;2196
0.39;2141
0.4;1984
0.41;1839
0.42;1587
0.43;1406
0.44;1232
0.45;1126
0.46;953
0.47;833
0.48;681
0.49;613
0.5;510
0.51;420
0.52;345
0.53;304
0.54;244
0.55;214
0.56;159
0.57;140
0.58;85
0.59;91
0.6;67
0.61;61
0.62;41
0.63;42
0.64;33
0.65;32
0.66;26
0.67;16
0.68;9
0.69;14
0.7;12
0.71;4
0.72;5
0.73;2
0.74;3
0.75;5
0.76;1
0.81;1
0.82;1
