0.27;1
0.29;1
0.3;2
0.31;1
0.32;2
0.33;4
0.34;7
0.35;16
0.36;18
0.37;42
0.38;44
0.39;63
0.4;76
0.41;80
0.42;103
0.43;130
0.44;128
0.45;141
0.46;147
0.47;178
0.48;179
0.49;189
0.5;173
0.51;189
0.52;167
0.53;143
0.54;143
0.55;144
0.56;106
0.57;102
0.58;87
0.59;66
0.6;48
0.61;73
0.62;41
0.63;51
0.64;40
0.65;39
0.66;20
0.67;18
0.68;19
0.69;12
0.7;19
0.71;3
0.72;9
0.73;4
0.74;2
0.75;3
0.77;2
0.78;3
0.8;1
0.81;1
0.83;1
