0.27;1
0.29;1
0.3;1
0.31;3
0.32;6
0.33;8
0.34;7
0.35;11
0.36;25
0.37;46
0.38;49
0.39;55
0.4;82
0.41;82
0.42;84
0.43;77
0.44;89
0.45;116
0.46;98
0.47;106
0.48;108
0.49;107
0.5;117
0.51;103
0.52;85
0.53;103
0.54;91
0.55;71
0.56;82
0.57;67
0.58;63
0.59;49
0.6;50
0.61;33
0.62;32
0.63;32
0.64;26
0.65;28
0.66;15
0.67;9
0.68;8
0.69;7
0.7;7
0.71;3
0.72;1
0.73;1
